CustomerID,Age,Gender,IncomeTier,Region,Education,ContractLength,PaymentMethod,PlanType,TenureMonths,MonthlyCharges,TotalCharges,LoginsLastMonth,TicketsOpened,TicketsResolutionTime,RFMScore,UsageChangePct,CompetitorIndex,Churn,DeviceType,ChannelPreferred,CustomerSegment,AutoPay,Paperless,FamilyPlan,AddOnBundle,ReferralSource,SupportChannelPreferred,ComplaintCategory,DiscountType,ContractAutoRenew,DeviceOS,CityTier,PromoCodeUsed,PaymentDelinquencyStatus
48442,65.0,Female,high,North,diploma,Every month,paypal,standard,73.0,164.28,11992.44,35.0,7,8.37847227,4,0.325901658,0.550249803,0,mobile,web,silver,yes,yes,unknown,sports,friend,email,technical,promo,no,android,tier-2,cyber,current
48443,73.0,Male,low,Central,diploma,2 years,Mailed Check,ultra,114.0,158.97,18122.58,29.0,9,61.12844735,2,-0.93642765,0.275038662,0,tablet,web,gold,no,yes,no,sports,social,phone,technical,promo,no,macos,tier-2,summer,30+
48444,32.0,Female,medium,North,diploma,3 years,Crypto,basic,52.0,56.26,2925.52,51.0,12,11.05080902,7,-0.037012635,0.276166101,0,mobile,app,bronze,no,yes,no,gamer,social,social,billing,loyalty,yes,ios,tier-1,summer,current
48445,29.0,Female,low,East,masters,3 years,paypal,premium,72.0,113.89,8200.08,93.0,17,70.2815265,8,0.603923005,0.937946446,0,mobile,app,gold,no,yes,no,sports,affiliate,social,technical,loyalty,no,android,tier-2,summer,current
48446,49.0,Male,very high,South,masters,Every month,paypal,standard,65.0,93.74,6093.1,62.0,1,23.45964159,1,0.471196358,0.872412391,1,mobile,chat,bronze,no,no,yes,movies,friend,email,technical,loyalty,no,android,tier-2,summer,current
48447,28.0,Female,low,North,phd,1 year,cash,basic,9.0,50.54,454.86,35.0,19,31.13420185,7,0.737049998,0.918280178,0,mobile,phone,silver,no,no,no,sports,search,chat,technical,bundle,yes,windows,tier-1,summer,current
48448,22.0,Female,medium,East,masters,1 year,Electronic Check,standard,46.0,86.88,3996.48,93.0,10,56.42373978,13,0.354887185,0.166855055,1,smarttv,in-store,silver,no,yes,yes,music,social,app,technical,loyalty,yes,ios,tier-3,flash,current
48449,73.0,Male,high,Central,phd,Every month,Credit Card,standard,52.0,27.4,1424.8,67.0,15,53.53036397,3,-0.775381745,0.048307486,0,tablet,app,bronze,no,no,yes,movies,search,email,technical,loyalty,yes,ios,tier-2,summer,current
48450,73.0,Female,medium,North,diploma,Every month,Crypto,basic,12.0,104.13,1249.56,43.0,11,66.02903484,9,-0.239973344,0.963648222,1,mobile,app,silver,no,no,yes,movies,affiliate,phone,technical,loyalty,no,ios,tier-1,summer,current
48451,28.0,Male,very high,North,diploma,3 years,Bank Transfer,basic,97.0,16.47,1597.59,97.0,7,1.995345446,12,-0.180507969,0.359961527,0,desktop,app,bronze,yes,yes,yes,music,affiliate,app,technical,loyalty,no,ios,tier-2,summer,60+
48452,49.0,Female,low,South,diploma,1 year,Mailed Check,premium,88.0,117.28,10320.64,75.0,1,38.58035832,7,0.062763893,0.23579498,0,mobile,web,bronze,no,no,no,security,search,email,technical,loyalty,no,android,tier-3,spring,current
48453,36.0,Female,medium,North,diploma,1 year,Bank Transfer,ultra,53.0,86.09,4562.77,30.0,17,45.27922531,8,-0.479590926,0.328388009,0,mobile,phone,silver,no,no,no,security,social,chat,other,promo,no,ios,tier-2,summer,current
48454,43.0,Male,low,South,diploma,Every month,paypal,basic,65.0,105.165,4673.5,75.0,6,21.32847736,12,-0.752879259,0.048984591,0,smarttv,app,silver,no,yes,yes,movies,affiliate,chat,technical,loyalty,no,ios,tier-3,summer,current
48455,43.0,Male,high,East,diploma,1 year,cash,ultra,109.0,191.78,19081.901250000003,77.0,11,30.9169352,14,-0.629041449,0.159491322,0,desktop,email,platinum,no,yes,unknown,sports,email,chat,technical,loyalty,yes,android,tier-2,vip,current
48456,34.0,Female,high,Central,diploma,3 years,Electronic Check,standard,76.0,111.11,8444.36,26.0,17,54.72765193,7,0.586189726,0.398384076,1,console,email,bronze,no,yes,yes,movies,tv,phone,technical,loyalty,yes,windows,tier-2,welcome,current
48457,48.0,Female,low,South,diploma,1 year,paypal,premium,12.0,103.77,1245.24,95.0,18,8.979337941,10,0.38625475,0.292224953,0,mobile,phone,platinum,yes,no,yes,kids,email,phone,technical,loyalty,yes,android,tier-2,welcome,current
48458,36.0,Male,low,North,masters,3 years,paypal,basic,38.0,139.16,5288.08,84.0,18,27.44592215,8,-0.334436381,0.933235775,1,mobile,phone,bronze,no,yes,yes,workfromhome,search,email,other,intro,no,android,tier-2,blackfriday,current
48459,61.0,Male,low,South,phd,Every month,paypal,basic,12.0,125.86,1510.32,17.0,1,23.82716283,4,0.118670922,0.389753387,0,mobile,email,silver,no,no,no,gamer,email,chat,technical,loyalty,yes,macos,tier-2,vip,current
48460,37.0,Female,high,South,masters,Every month,paypal,basic,65.0,105.165,4913.795,95.0,7,14.9045072,6,0.999062826,0.185969285,0,mobile,phone,silver,no,yes,yes,movies,friend,phone,technical,loyalty,no,ios,tier-1,summer,current
48461,49.0,Male,low,North,bachelors,Every month,paypal,premium,46.0,99.21,4563.66,70.0,11,12.70525982,8,-0.967756563,0.696924609,1,mobile,app,bronze,no,yes,yes,movies,friend,chat,retention,loyalty,no,ios,tier-2,summer,current
48462,40.0,Female,low,West,bachelors,1 year,paypal,basic,114.0,119.95,4913.795,95.0,14,34.73623008,6,0.196187675,0.317945705,0,smarttv,email,silver,yes,no,yes,workfromhome,social,email,service,loyalty,no,ios,tier-2,summer,current
48463,42.0,Male,high,West,bachelors,Every month,cash,basic,106.0,86.29,9146.74,1.0,0,52.00186999,5,0.271556469,0.01977488,0,desktop,in-store,platinum,no,yes,yes,security,radio,phone,technical,promo,yes,android,tier-1,summer,current
48464,49.0,Female,low,Central,diploma,Every month,Mailed Check,basic,4.0,137.09,548.36,21.0,15,38.21320279,11,-0.008721193,0.349224293,1,mobile,app,bronze,yes,no,no,sports,social,phone,technical,bundle,yes,android,tier-2,spring,current
48465,54.0,Female,very high,West,phd,3 years,cash,ultra,108.0,161.9,17485.2,39.0,2,41.18551245,14,-0.375828932,0.339408225,0,smarttv,app,bronze,no,no,no,movies,radio,social,technical,bundle,no,android,tier-1,summer,current
48466,29.0,Male,low,South,diploma,Every month,Crypto,basic,90.0,105.165,9729.9,67.0,11,38.02609938,11,-0.916903945,0.735697579,0,smarttv,in-store,bronze,yes,yes,yes,movies,friend,community,technical,loyalty,yes,windows,tier-2,blackfriday,current
48467,65.0,Male,low,East,diploma,3 years,cash,premium,6.0,98.7,592.2,96.0,4,2.062570644,11,0.847209929,0.819441358,1,mobile,app,bronze,yes,no,no,kids,email,phone,technical,loyalty,no,android,tier-2,summer,current
48468,49.0,Male,very high,Central,high school,3 years,Mailed Check,ultra,28.0,132.54,3711.12,26.0,1,8.085480481,8,-0.946124772,0.055148192,0,mobile,chat,silver,no,yes,no,movies,tv,email,billing,loyalty,no,android,tier-3,summer,current
48469,49.0,Male,very high,West,bachelors,1 year,Bank Transfer,basic,117.0,139.22,16288.74,33.0,7,10.79053317,8,-0.046536826,0.777418196,0,mobile,web,gold,no,no,no,movies,search,phone,technical,loyalty,yes,macos,tier-1,summer,current
48470,27.0,Female,high,North,masters,Every month,Bank Transfer,premium,3.0,34.37,19081.901250000003,99.0,19,60.93135176,9,0.419008151,0.975723927,1,smarttv,email,bronze,no,yes,yes,movies,tv,email,billing,promo,no,linux,tier-2,summer,30+
48471,51.0,Male,high,West,diploma,3 years,cash,basic,60.0,119.1,7146.0,89.0,7,39.42370762,5,0.181557545,0.778220554,0,mobile,in-store,platinum,yes,yes,no,workfromhome,tv,phone,billing,promo,yes,ios,tier-3,summer,30+
48472,49.0,Female,low,South,high school,2 years,Bank Transfer,standard,33.0,105.165,2842.95,30.0,5,70.40278059,14,0.763944453,0.695227205,0,tablet,in-store,silver,no,yes,yes,movies,friend,phone,technical,bundle,no,android,tier-3,summer,current
48473,42.0,Male,very high,East,high school,2 years,cash,basic,26.0,65.42,1700.92,13.0,5,32.40036969,10,-0.541419852,0.580929259,0,desktop,app,silver,no,no,yes,movies,friend,email,technical,loyalty,yes,android,tier-2,blackfriday,30+
48474,27.0,Female,very high,West,phd,Every month,Credit Card,basic,95.0,108.29,10287.55,67.0,9,23.04831907,10,-0.263709907,0.448107872,1,mobile,app,gold,yes,yes,no,music,social,email,technical,loyalty,no,ios,tier-1,summer,current
48475,72.0,Male,very high,East,diploma,Every month,cash,premium,100.0,140.63,14063.0,62.0,2,14.98520754,6,0.42532647,0.718331927,0,desktop,chat,silver,yes,no,no,international,search,chat,technical,bundle,yes,ios,tier-3,welcome,current
48476,67.0,Male,medium,North,masters,3 years,Electronic Check,standard,35.0,181.57,6354.95,86.0,13,23.55205277,14,-0.849715561,0.246308876,1,mobile,phone,silver,no,yes,yes,workfromhome,email,email,technical,loyalty,no,ios,tier-1,summer,30+
48477,49.0,Female,low,South,diploma,1 year,Bank Transfer,ultra,28.0,130.21,3645.88,68.0,13,69.97752734,10,0.209713601,0.215810511,0,mobile,email,bronze,yes,yes,no,international,friend,chat,technical,loyalty,yes,ios,tier-2,summer,60+
48478,49.0,Female,low,South,diploma,3 years,Crypto,basic,78.0,144.07,11237.46,16.0,15,4.707269148,14,-0.185970788,0.773948772,0,mobile,in-store,silver,yes,yes,no,movies,affiliate,app,technical,loyalty,no,ios,tier-1,summer,current
48479,54.0,Male,high,North,phd,2 years,cash,basic,36.0,110.64,3983.04,51.0,12,6.050711031,7,0.899221856,0.772947681,0,tablet,web,gold,yes,yes,no,movies,search,email,technical,bundle,no,windows,tier-1,summer,current
48480,29.0,Male,medium,West,diploma,Every month,cash,premium,15.0,192.08,2881.2,90.0,13,51.24588197,5,0.245250758,0.648368441,1,desktop,web,bronze,yes,yes,yes,kids,affiliate,app,technical,bundle,no,linux,tier-2,cyber,current
48481,66.0,Female,medium,South,phd,2 years,Electronic Check,standard,109.0,53.59,5841.31,4.0,18,51.71514821,11,0.352622699,0.096313646,1,tablet,app,silver,yes,yes,no,movies,friend,email,technical,loyalty,yes,ios,tier-1,summer,30+
48482,74.0,Male,high,East,bachelors,Every month,Bank Transfer,ultra,24.0,39.85,956.4,48.0,0,51.38793461,10,0.613437147,0.595966833,0,desktop,app,silver,no,yes,no,movies,search,phone,service,loyalty,no,ios,tier-3,flash,current
48483,68.0,Female,low,North,bachelors,3 years,Bank Transfer,basic,67.0,149.89,10042.63,17.0,4,49.35480264,1,-0.056311991,0.013284297,1,tablet,app,bronze,no,no,no,movies,friend,email,technical,intro,yes,ios,tier-1,summer,current
48484,35.0,Female,high,Central,diploma,Every month,paypal,ultra,114.0,95.56,10893.84,72.0,3,38.66415083,2,-0.768298085,0.895537375,0,desktop,web,diamond,no,yes,yes,international,friend,email,technical,bundle,yes,ios,tier-3,summer,current
48485,49.0,Female,low,Central,diploma,1 year,Bank Transfer,standard,26.0,146.7,3814.2,54.0,19,64.20125141,14,0.455661212,0.051572129,0,desktop,app,platinum,yes,no,no,movies,radio,email,technical,loyalty,yes,ios,tier-1,summer,current
48486,49.0,Female,medium,West,diploma,Every month,Bank Transfer,ultra,104.0,105.165,2946.32,5.0,12,26.54431045,2,0.875263182,0.24474533,0,mobile,chat,silver,no,yes,no,kids,search,phone,service,loyalty,yes,android,tier-1,summer,current
48487,71.0,Male,low,East,bachelors,Every month,Bank Transfer,basic,70.0,165.87,4913.795,39.0,12,64.9935841,14,-0.003228407,0.384011635,1,mobile,phone,bronze,no,no,no,sports,friend,email,technical,bundle,no,other,tier-1,summer,60+
48488,20.0,Female,high,North,bachelors,Every month,Crypto,basic,54.0,33.29,1797.66,89.0,0,6.26269669,8,-0.733486619,0.223923474,0,smarttv,chat,gold,no,no,yes,workfromhome,search,phone,technical,loyalty,no,android,tier-1,vip,current
48489,38.0,Male,low,West,high school,3 years,Crypto,standard,56.0,186.56,10447.36,53.0,12,43.55605863,10,0.129453758,0.889051275,0,smarttv,web,gold,no,yes,no,gamer,friend,app,technical,loyalty,no,macos,tier-1,summer,current
48490,59.0,Male,low,West,bachelors,1 year,Crypto,ultra,45.0,105.165,4913.795,58.0,19,8.116997331,14,0.94387423,0.667288633,1,tablet,email,bronze,yes,no,no,movies,tv,chat,technical,bundle,no,windows,tier-3,summer,30+
48491,31.0,Female,very high,North,diploma,2 years,Bank Transfer,basic,71.0,158.08,11223.68,28.0,9,50.24314733,10,-0.193659817,0.330242451,0,tablet,app,diamond,yes,yes,no,movies,radio,email,technical,loyalty,no,linux,tier-3,welcome,current
48492,57.0,Female,medium,West,bachelors,Every month,Credit Card,basic,113.0,184.68,19081.901250000003,43.0,18,45.4058883,5,-0.095654781,0.241987822,0,mobile,in-store,bronze,no,no,yes,movies,event,email,retention,loyalty,no,windows,tier-2,blackfriday,current
48493,49.0,Male,low,West,phd,Every month,Bank Transfer,standard,54.0,17.75,958.5,73.0,7,64.96418716,1,-0.625436939,0.304208742,1,mobile,email,gold,yes,no,no,movies,tv,phone,retention,promo,yes,macos,tier-2,summer,current
48494,19.0,Male,low,South,diploma,2 years,Bank Transfer,standard,41.0,105.165,7483.32,88.0,4,68.93885288,12,0.912237621,0.619788308,0,tablet,in-store,gold,no,no,no,movies,friend,chat,technical,loyalty,yes,ios,tier-1,summer,current
48495,77.0,Male,high,Central,diploma,Every month,Bank Transfer,ultra,56.0,31.37,1756.72,48.0,18,42.58501906,13,0.348182054,0.088429749,0,smarttv,email,silver,yes,no,no,security,email,email,technical,loyalty,no,ios,tier-2,summer,current
48496,49.0,Female,low,East,phd,1 year,Crypto,ultra,66.0,68.61,4528.26,92.0,9,40.56584795,10,0.856693026,0.749947009,0,mobile,phone,silver,yes,yes,no,kids,search,community,technical,loyalty,yes,android,tier-3,summer,current
48497,54.0,Female,medium,Central,phd,1 year,Credit Card,basic,39.0,105.165,4913.795,89.0,15,65.54675836,1,-0.750705086,0.750274958,0,mobile,app,bronze,no,no,yes,movies,social,phone,technical,loyalty,yes,windows,tier-2,summer,current
48498,28.0,Male,medium,North,masters,Every month,cash,standard,32.0,103.4,3308.8,86.0,9,58.897948,13,-0.250201856,0.065094117,0,mobile,app,bronze,no,yes,yes,sports,email,chat,technical,promo,yes,windows,tier-1,summer,30+
48499,73.0,Female,low,Central,masters,2 years,Mailed Check,premium,74.0,92.33,6832.42,89.0,4,11.16953004,14,0.05702509,0.771780322,0,mobile,web,platinum,yes,no,no,movies,friend,phone,technical,loyalty,yes,android,tier-3,flash,current
48500,18.0,Male,medium,Central,diploma,3 years,Electronic Check,ultra,45.0,80.27,3612.15,77.0,1,16.55335636,14,-0.529707963,0.296519186,0,mobile,chat,diamond,yes,yes,unknown,movies,friend,app,technical,bundle,no,windows,tier-3,summer,90+
48501,43.0,Male,low,Central,diploma,Every month,Electronic Check,standard,54.0,110.16,5948.64,35.0,13,39.51354064,9,0.330379143,0.19254674,0,mobile,phone,diamond,no,yes,yes,music,social,phone,billing,loyalty,no,macos,tier-1,vip,current
48502,59.0,Female,low,South,diploma,1 year,cash,basic,46.0,82.05,3774.3,12.0,1,59.01494988,11,-0.721326428,0.576318866,0,tablet,app,bronze,yes,yes,yes,movies,search,phone,technical,promo,yes,android,tier-2,summer,current
48503,79.0,Female,medium,Central,diploma,Every month,paypal,premium,66.0,107.0,7062.0,68.0,4,17.3691925,4,-0.404175223,0.045873543,0,mobile,phone,gold,yes,yes,yes,music,tv,phone,service,loyalty,yes,linux,tier-2,welcome,60+
48504,76.0,Female,very high,Central,bachelors,3 years,Bank Transfer,standard,55.0,190.8,10494.0,19.0,7,40.56172255,4,-0.776903634,0.035698715,1,smarttv,app,bronze,yes,yes,no,movies,social,email,billing,loyalty,no,macos,tier-2,summer,90+
48505,49.0,Male,medium,Central,high school,Every month,Mailed Check,basic,72.0,14.61,1051.92,88.0,16,1.301364214,13,-0.142515493,0.4160247,0,mobile,in-store,gold,yes,yes,no,gamer,social,chat,technical,loyalty,no,ios,tier-2,summer,current
48506,77.0,Female,low,North,bachelors,Every month,Bank Transfer,basic,97.0,191.09,4913.795,14.0,6,20.20364803,2,-0.441813986,0.469040361,0,mobile,web,gold,yes,no,yes,sports,social,phone,technical,bundle,no,android,tier-2,summer,current
48507,30.0,Female,high,East,high school,1 year,paypal,standard,2.0,159.65,319.3,11.0,14,6.88770659,8,0.960469839,0.4194575,0,mobile,app,bronze,yes,no,yes,movies,tv,social,outage,loyalty,no,ios,tier-1,summer,current
48508,45.0,Female,low,Central,diploma,2 years,cash,basic,85.0,128.75,10943.75,14.0,4,1.573427752,9,0.190326956,0.696844779,0,mobile,phone,gold,no,yes,no,movies,friend,phone,technical,loyalty,no,ios,tier-2,summer,current
48509,53.0,Female,medium,South,phd,Every month,Credit Card,premium,19.0,43.9,834.1,49.0,19,23.07005406,7,-0.100574314,0.540730431,1,mobile,in-store,bronze,no,no,no,sports,affiliate,social,service,loyalty,yes,ios,tier-3,summer,120+
48510,38.0,Male,medium,North,masters,2 years,Crypto,ultra,53.0,106.11,5623.83,72.0,15,50.9629984,14,-0.317252816,0.71154223,1,mobile,app,bronze,yes,no,no,movies,tv,email,service,loyalty,no,android,tier-1,summer,current
48511,79.0,Female,low,West,bachelors,Every month,Credit Card,standard,99.0,96.73,9576.27,19.0,4,15.95850232,1,-0.942438016,0.93512715,0,mobile,app,gold,yes,yes,yes,workfromhome,search,phone,outage,loyalty,unknown,ios,tier-1,summer,current
48512,27.0,Male,medium,West,diploma,1 year,Crypto,basic,21.0,105.165,2236.92,12.0,10,34.44529091,11,-0.098612858,0.911358095,0,tablet,email,bronze,yes,yes,yes,security,unknown,chat,technical,loyalty,no,android,tier-2,summer,current
48513,29.0,Male,low,South,bachelors,Every month,Electronic Check,premium,18.0,129.54,2331.72,53.0,0,21.16772784,12,0.147708835,0.310701383,0,smarttv,web,bronze,yes,no,yes,workfromhome,affiliate,chat,billing,intro,no,android,tier-3,summer,current
48514,63.0,Male,low,North,bachelors,Every month,Credit Card,standard,34.0,152.98,5201.32,4.0,0,4.609870194,11,0.817195052,0.26496629,0,desktop,app,silver,yes,no,yes,movies,friend,app,technical,loyalty,yes,ios,tier-3,cyber,current
48515,44.0,Female,medium,West,diploma,Every month,paypal,standard,111.0,180.49,19081.901250000003,36.0,10,8.482318855,5,-0.630491484,0.82946059,0,smarttv,app,platinum,yes,no,no,movies,search,phone,technical,loyalty,unknown,ios,tier-3,summer,current
48516,20.0,Male,high,East,diploma,3 years,Electronic Check,standard,45.0,10.92,491.4,22.0,16,21.48128374,5,0.295213164,0.676295879,1,mobile,app,silver,yes,yes,no,movies,friend,email,billing,loyalty,no,other,tier-3,vip,current
48517,45.0,Male,low,North,diploma,Every month,Mailed Check,basic,109.0,169.74,4913.795,92.0,5,37.88083164,5,-0.330409744,0.310102763,0,smarttv,chat,bronze,no,yes,yes,movies,search,email,technical,loyalty,no,android,tier-3,summer,current
48518,19.0,Male,very high,Central,bachelors,2 years,Bank Transfer,basic,180.0,105.165,19081.901250000003,4.0,9,11.40953918,9,-0.715879067,0.65221972,0,smarttv,app,silver,yes,no,no,workfromhome,friend,social,service,loyalty,no,android,tier-4,summer,current
48519,45.0,Female,low,East,masters,2 years,Credit Card,standard,86.0,124.93,10743.98,14.0,9,16.13228509,7,-0.466985681,0.949809276,0,mobile,email,silver,no,no,no,sports,social,phone,retention,bundle,yes,macos,tier-2,flash,current
48520,49.0,Male,low,East,masters,2 years,Bank Transfer,standard,8.0,41.6,332.8,28.0,10,66.45270036,13,-0.1543827,0.397795291,0,mobile,in-store,silver,yes,yes,no,movies,radio,email,technical,loyalty,no,other,tier-1,blackfriday,current
48521,48.0,Male,very high,East,diploma,3 years,Mailed Check,premium,51.0,65.8,3355.8,74.0,2,53.15015038,8,-0.11904604,0.311890006,0,tablet,web,gold,no,no,yes,gamer,social,phone,technical,student,no,android,tier-1,summer,current
48522,60.0,Male,low,South,masters,Every month,Crypto,premium,107.0,47.16,5046.12,27.0,3,20.7657706,9,-0.218886716,0.556840126,0,desktop,web,silver,yes,no,yes,kids,tv,phone,technical,employee,unknown,linux,tier-1,spring,current
48523,38.0,Male,low,South,diploma,Every month,Credit Card,standard,95.0,121.37,11530.15,73.0,15,5.95365346,4,-0.508155969,0.312494826,0,desktop,web,bronze,yes,no,yes,movies,tv,phone,retention,intro,no,android,tier-3,summer,30+
48524,24.0,Female,high,West,phd,Every month,Credit Card,premium,84.0,182.56,15335.04,1.0,6,63.53935435,3,-0.086865704,0.437785361,1,mobile,app,bronze,no,yes,no,movies,affiliate,email,technical,intro,no,linux,tier-1,summer,current
